season,team,segment,seg_games,seg_off_roll3_mean,seg_def_roll3_mean,seg_net_roll3_mean,cluster_id,cluster_name
2020,WAS,G9-12,4,0.04783515430366,-0.027841089603801567,0.075676245149225,0,Cluster_0
2021,ARI,G1-4,4,0.06761770571271579,-0.13034655153751373,0.19796425849199295,1,Cluster_1
2021,ARI,G13+,6,-0.030670942324731082,0.01975188585412171,-0.05042282574706608,2,Cluster_2
2021,ARI,G5-8,4,0.08394302241504192,-0.13526707670340934,0.21921009880801043,1,Cluster_1
2021,ARI,G9-12,4,0.022511085495352745,-0.06238786410540342,0.08489894680678844,1,Cluster_1
2021,ATL,G1-4,4,-0.15689979555706182,0.03446225946148237,-0.1913620556394259,2,Cluster_2
2021,ATL,G13+,5,-0.04820284446080526,0.027196028828620912,-0.07539887328942617,2,Cluster_2
2021,ATL,G5-8,4,0.056218158143262066,0.09201934095472097,-0.035801184053222336,0,Cluster_0
2021,ATL,G9-12,4,-0.2212865431793034,0.013729870008925596,-0.23501640853161615,2,Cluster_2
2021,BAL,G1-4,4,0.038466114550828934,0.0424268674881508,-0.0039607516179482145,0,Cluster_0
2021,BAL,G13+,5,0.017713101704915364,0.04688297646741073,-0.02916987550755342,0,Cluster_0
2021,BAL,G5-8,4,0.08240906242281199,-0.0356953131655852,0.11810437776148319,0,Cluster_0
2021,BAL,G9-12,4,-0.049943453942735985,0.015479714920123414,-0.06542316886285941,2,Cluster_2
2021,BUF,G1-4,4,0.03891157855590185,-0.18793091550469398,0.2268424928188324,1,Cluster_1
2021,BUF,G13+,7,0.06723812062825475,-0.07244823518253507,0.1396863574073428,1,Cluster_1
2021,BUF,G5-8,4,0.12672114620606106,-0.22187130463620025,0.34859245518843335,1,Cluster_1
2021,BUF,G9-12,4,0.02908067715664705,-0.06620694076021513,0.09528762102127075,1,Cluster_1
2021,CAR,G1-4,4,0.014021128260840973,-0.20766212542851767,0.22168325384457907,1,Cluster_1
2021,CAR,G13+,5,-0.16289254625638325,0.02696493777136008,-0.18985748092333474,2,Cluster_2
2021,CAR,G5-8,4,-0.09480230933210501,-0.09119854184488455,-0.003603768224517509,1,Cluster_1
2021,CAR,G9-12,4,-0.15647234115749598,-0.12621239308888713,-0.03025994698206584,2,Cluster_2
2021,CHI,G1-4,4,-0.20692343761523566,-0.01682126211623351,-0.19010216991106668,2,Cluster_2
2021,CHI,G13+,5,-0.0835685243209203,-0.01538443254927794,-0.06818409264087677,2,Cluster_2
2021,CHI,G5-8,4,-0.06599702196156916,-0.024433723442295253,-0.04156329731146494,2,Cluster_2
2021,CHI,G9-12,4,-0.06218632139886419,0.09974246534208456,-0.16192878813793263,2,Cluster_2
2021,CIN,G1-4,4,-0.08114968550701936,-0.1173088550567627,0.03615917141238848,1,Cluster_1
2021,CIN,G13+,9,0.04841764334209816,-0.010058075120603598,0.05847572024773668,0,Cluster_0
2021,CIN,G5-8,4,0.054707771477599934,-0.03596261780088147,0.09067038881282011,0,Cluster_0
2021,CIN,G9-12,4,0.02684591780416667,-0.06129736453294754,0.08814328357887766,1,Cluster_1
2021,CLE,G1-4,4,0.12518607887128988,-0.011797888825337092,0.13698396583398184,0,Cluster_0
2021,CLE,G13+,5,-0.09672239124774933,-0.025269899765650434,-0.07145249048868815,2,Cluster_2
2021,CLE,G5-8,4,0.013635631340245405,-0.008521010478337601,0.02215664306034644,0,Cluster_0
2021,CLE,G9-12,4,-0.02267944005628427,0.02218079473823309,-0.04486023013790449,2,Cluster_2
2021,DAL,G1-4,4,0.06711072971423467,-0.053432896733284,0.1205436239639918,1,Cluster_1
2021,DAL,G13+,6,0.02603467145106859,-0.15859250434570843,0.18462718029816946,1,Cluster_1
2021,DAL,G5-8,4,0.10150473502775033,-0.08411132528757057,0.18561606171230474,1,Cluster_1
2021,DAL,G9-12,4,-0.032443380914628506,-0.11834607770045599,0.08590269461274147,1,Cluster_1
2021,DEN,G1-4,4,0.11918343013773362,-0.1561021755139033,0.2752856065829595,1,Cluster_1
2021,DEN,G13+,5,-0.02026838511228561,-0.015593225617582602,-0.004675165315469109,0,Cluster_0
2021,DEN,G5-8,4,-0.02658834975833694,0.0034506684169173206,-0.03003901895135641,2,Cluster_2
2021,DEN,G9-12,4,0.01834131001184384,-0.021558256819844246,0.03989956403772037,0,Cluster_0
2021,DET,G1-4,4,-0.031358125153928995,0.11868079130848248,-0.15003891785939535,2,Cluster_2
2021,DET,G13+,5,-0.035922945352892074,0.03458423390984535,-0.07050717597206434,2,Cluster_2
2021,DET,G5-8,4,-0.06680181178671774,0.06896133410433927,-0.13576314287881056,2,Cluster_2
2021,DET,G9-12,4,-0.1833061994984746,0.04015466943383217,-0.2234608605504036,2,Cluster_2
2021,GB,G1-4,4,0.057998672127723694,0.13666221390788755,-0.07866354286670685,0,Cluster_0
2021,GB,G13+,6,0.12701966737707457,0.011704335610071817,0.11531532928347588,0,Cluster_0
2021,GB,G5-8,4,0.10846033692359924,-0.029195656961140532,0.13765599268178144,0,Cluster_0
2021,GB,G9-12,4,0.060037254045406975,-0.0248534451238811,0.08489069901406765,0,Cluster_0
2021,HOU,G1-4,4,-0.007084092746178309,0.061709088583787285,-0.06879317760467529,2,Cluster_2
2021,HOU,G13+,5,-0.12479795267184576,0.020962085869784153,-0.14576004346211752,2,Cluster_2
2021,HOU,G5-8,4,-0.24762997215536112,0.1057183938100934,-0.3533483700205882,2,Cluster_2
2021,HOU,G9-12,4,-0.1722828472654025,-0.003577270234624539,-0.16870557703077793,2,Cluster_2
2021,IND,G1-4,4,-0.036839402901629605,0.08988869935274124,-0.12672810008128485,2,Cluster_2
2021,IND,G13+,5,0.02365123468140761,-0.15943432624141377,0.18308556377887725,1,Cluster_1
2021,IND,G5-8,4,0.12225062900688499,0.033770356948177024,0.08848027264078459,0,Cluster_0
2021,IND,G9-12,4,0.09969555780601998,-0.05268132655570905,0.1523768852154414,1,Cluster_1
2021,JAX,G1-4,4,-0.1149871548016866,0.08026464407642682,-0.19525180260340372,2,Cluster_2
2021,JAX,G13+,5,-0.15701243182023367,0.13044332712888718,-0.28745576043923693,2,Cluster_2
2021,JAX,G5-8,4,-0.024152075871825218,0.12097136583179235,-0.14512343859920898,2,Cluster_2
2021,JAX,G9-12,4,-0.11887718985478082,0.013348047155886887,-0.13222523545846343,2,Cluster_2
2021,KC,G1-4,4,0.1597010319431623,0.15578778833150864,0.0039132436116536455,0,Cluster_0
2021,KC,G13+,8,0.1647063804169496,-0.04372491749624411,0.20843129636098942,0,Cluster_0
2021,KC,G5-8,4,0.10403313549856345,0.12253714166581631,-0.018504004304607708,0,Cluster_0
2021,KC,G9-12,4,0.018648060659567516,-0.05641417298465967,0.07506223892172177,1,Cluster_1
2021,LA,G1-4,4,0.15348947793245316,-0.029712280879418056,0.1832017550865809,0,Cluster_0
2021,LA,G13+,9,0.028319876985969366,-0.10678135017278018,0.13510122646888098,1,Cluster_1
2021,LA,G5-8,4,0.09690488905956347,0.02557632412451009,0.07132856485744317,0,Cluster_0
2021,LA,G9-12,4,-0.012762521083156265,-0.024465245815614857,0.011702720696727432,0,Cluster_0
2021,LAC,G1-4,4,0.06809538727005322,0.026675755778948467,0.04141963024934133,0,Cluster_0
2021,LAC,G13+,5,0.04467293452471495,-0.004532301922639212,0.04920523911714554,0,Cluster_0
2021,LAC,G5-8,4,0.013551750841240093,0.02032754011452198,-0.006775789583722748,0,Cluster_0
2021,LAC,G9-12,4,-0.0034212861210107803,0.07927809500445923,-0.08269938081502914,2,Cluster_2
2021,LV,G1-4,4,0.04488131349595884,-0.006470004717508952,0.05135131937762102,0,Cluster_0
2021,LV,G13+,6,-0.032917148537105985,0.036846430972218513,-0.06976357454227076,2,Cluster_2
2021,LV,G5-8,4,-0.05164551051954428,-0.014172854629578069,-0.03747265785932541,2,Cluster_2
2021,LV,G9-12,4,-0.04466719925403595,0.09120307536795735,-0.13587027912338576,2,Cluster_2
2021,MIA,G1-4,4,-0.12955190241336823,0.03502690109113852,-0.16457879853745302,2,Cluster_2
2021,MIA,G13+,5,-0.04839623880883058,-0.2043988188107808,0.15600257962942124,1,Cluster_1
2021,MIA,G5-8,4,-0.01805123461720844,0.15018250979483128,-0.16823374573141336,2,Cluster_2
2021,MIA,G9-12,4,-0.07085566765939195,-0.0677067069336772,-0.003148959173510473,1,Cluster_1
2021,MIN,G1-4,4,0.10457966725031535,0.05803971861799558,0.0465399461487929,0,Cluster_0
2021,MIN,G13+,5,-0.03604542550941309,-0.028978788666427134,-0.00706663504242897,2,Cluster_2
2021,MIN,G5-8,4,-0.05062464841951926,-0.05946461918453375,0.008839969212810198,1,Cluster_1
2021,MIN,G9-12,4,0.0851554130204022,0.04271710105240345,0.042438310881455735,0,Cluster_0
2021,NE,G1-4,4,-0.07451852255811293,-0.10150960211952527,0.026991077388326328,1,Cluster_1
2021,NE,G13+,6,0.06385894243915875,-0.10061518744462067,0.1644741255376074,1,Cluster_1
2021,NE,G5-8,4,-0.013798314534748595,-0.02216920891078189,0.008370895559589066,0,Cluster_0
2021,NE,G9-12,4,0.08771401612708966,-0.21243558979282776,0.300149604678154,1,Cluster_1
2021,NO,G1-4,4,-0.02996814747651418,-0.1673837280832231,0.13741557796796164,1,Cluster_1
2021,NO,G13+,5,-0.20715613067150115,-0.157269907121857,-0.04988622168699901,2,Cluster_2
2021,NO,G5-8,4,-0.036235129460692406,-0.07420246058609337,0.037967329223950706,1,Cluster_1
2021,NO,G9-12,4,-0.07974576577544212,-0.03378545888699591,-0.045960308207819864,2,Cluster_2
2021,NYG,G1-4,4,0.05734038477142652,0.12426728444794814,-0.06692689905563991,0,Cluster_0
2021,NYG,G13+,5,-0.20017024030288058,-0.014892765507102012,-0.18527747442324954,2,Cluster_2
2021,NYG,G5-8,4,-0.040082124061882496,0.04667628494401773,-0.08675841242074966,2,Cluster_2
2021,NYG,G9-12,4,-0.09261573486340542,-0.07976915904631218,-0.012846573566397028,2,Cluster_2
2021,NYJ,G1-4,4,-0.27899956703186035,-0.020160524795452755,-0.25883904099464417,2,Cluster_2
2021,NYJ,G13+,5,-0.0437049242357413,0.0673522745569547,-0.11105720202128092,2,Cluster_2
2021,NYJ,G5-8,4,-0.07547737301016848,0.11367457760691953,-0.1891519542938719,2,Cluster_2
2021,NYJ,G9-12,4,-0.02641941731174787,0.18811370416854817,-0.21453312582646808,2,Cluster_2
2021,PHI,G1-4,4,-0.045983332209289074,-0.027401854594548542,-0.01858147730429967,2,Cluster_2
2021,PHI,G13+,6,0.035986759803361364,-0.07467758345107238,0.11066434408227603,1,Cluster_1
2021,PHI,G5-8,4,-0.04701290322312464,0.08235050924122334,-0.12936341079572836,2,Cluster_2
2021,PHI,G9-12,4,0.13066535792313516,-0.0344410203397274,0.16510637290775776,0,Cluster_0
2021,PIT,G1-4,4,-0.052467050651709236,0.018933555111289024,-0.07140060762564342,2,Cluster_2
2021,PIT,G13+,6,-0.11603882329331504,-0.021867369198136855,-0.09417145823438962,2,Cluster_2
2021,PIT,G5-8,4,-0.01448409010966619,0.02345297128582994,-0.03793706248203914,2,Cluster_2
2021,PIT,G9-12,4,-0.02242632396519184,-0.016930985885361828,-0.005495339942475162,0,Cluster_0
2021,SEA,G1-4,4,0.08813839157422383,0.0728464995821317,0.015291891992092133,0,Cluster_0
2021,SEA,G13+,5,0.009496553242206574,-0.026794431544840337,0.03629098584254583,0,Cluster_0
2021,SEA,G5-8,4,-0.004540520526158312,0.036736911783615746,-0.041277432814240456,0,Cluster_0
2021,SEA,G9-12,4,-0.07399572556217512,-0.04179520780841509,-0.03220051961640517,2,Cluster_2
2021,SF,G1-4,4,0.1138353943824768,0.06047308289756378,0.053362312416235604,0,Cluster_0
2021,SF,G13+,8,0.03306248625934435,-0.05547849019058049,0.08854097585814694,1,Cluster_1
2021,SF,G5-8,4,-0.0444991992165645,0.026014484581537545,-0.07051368554433186,2,Cluster_2
2021,SF,G9-12,4,0.10553210508078337,0.0030494613650565335,0.10248264670372009,0,Cluster_0
2021,TB,G1-4,4,0.04146746297677358,-0.0029205655058224997,0.04438803344964981,0,Cluster_0
2021,TB,G13+,7,0.08212516581018767,-0.07151806602875391,0.15364322988759901,1,Cluster_1
2021,TB,G5-8,4,0.1303953225724399,-0.026189237755412858,0.15658456583817798,0,Cluster_0
2021,TB,G9-12,4,0.0052564712241292,-0.08108835030967991,0.08634482386211555,1,Cluster_1
2021,TEN,G1-4,4,-0.0411429355541865,0.05043970452000698,-0.09158264100551605,2,Cluster_2
2021,TEN,G13+,6,-0.0631966190930042,-0.09558940777141188,0.032392791368895106,1,Cluster_1
2021,TEN,G5-8,4,0.1179833033141525,0.0006601239244143162,0.11732317398612699,0,Cluster_0
2021,TEN,G9-12,4,0.019958522636443373,-0.0860333489254117,0.10599187078575294,1,Cluster_1
2021,WAS,G1-4,4,-0.04473921159903208,0.09778796260555585,-0.14252717792987823,2,Cluster_2
2021,WAS,G13+,5,-0.08925393745303153,0.036301652590433754,-0.1255555955072244,2,Cluster_2
2021,WAS,G5-8,4,-0.018319173405567806,0.10307475614051025,-0.12139392892519633,2,Cluster_2
2021,WAS,G9-12,4,-0.01081009147067865,0.015215901968379816,-0.02602599374949932,0,Cluster_0
2022,ARI,G1-4,4,-0.009453901400168737,0.13619992944101492,-0.1456538289785385,2,Cluster_2
2022,ARI,G13+,5,-0.14882258214056493,-0.03173227639247973,-0.11709030717611313,2,Cluster_2
2022,ARI,G5-8,4,-0.05158603556143741,-0.0627882432503005,0.01120221180220445,1,Cluster_1
2022,ARI,G9-12,4,-0.05705030200382073,0.006302214693278073,-0.06335251902540524,2,Cluster_2
2022,ATL,G1-4,4,0.05316533055156469,0.03319399803876877,0.019971332202355068,0,Cluster_0
2022,ATL,G13+,5,-0.021364414164175588,0.032596000997970505,-0.05396041522423426,2,Cluster_2
2022,ATL,G5-8,4,0.05923684257625913,0.03148868676119794,0.0277481550971667,0,Cluster_0
2022,ATL,G9-12,4,-0.02943890740668091,0.029056804332261287,-0.05849571184565624,2,Cluster_2
2022,BAL,G1-4,4,0.1618998230745395,0.035158524910608925,0.12674130002657572,0,Cluster_0
2022,BAL,G13+,6,-0.06297275403307544,-0.0687198903825548,0.005747136970361073,1,Cluster_1
2022,BAL,G5-8,4,0.054879560290525355,0.029111108975484967,0.025768451625481248,0,Cluster_0
2022,BAL,G9-12,4,0.06122848864955207,-0.05748324515298009,0.11871173558756709,1,Cluster_1
2022,BUF,G1-4,4,0.12629606078068414,-0.1366058513522148,0.262901912132899,1,Cluster_1
2022,BUF,G13+,6,0.07070731081896357,-0.058554415280620255,0.1292617217534118,1,Cluster_1
2022,BUF,G5-8,4,0.10211482147375743,-0.07822740528111656,0.18034222659965354,1,Cluster_1
2022,BUF,G9-12,4,0.06238085161506509,0.022429564812531076,0.039951285968224205,0,Cluster_0
2022,CAR,G1-4,4,-0.04771152635415395,-0.055841329197088875,0.008129802842934927,1,Cluster_1
2022,CAR,G13+,5,0.0414138319902122,-0.006126233873267967,0.04754006663958232,0,Cluster_0
2022,CAR,G5-8,4,-0.1769066471606493,-0.029984647097686924,-0.14692200844486555,2,Cluster_2
2022,CAR,G9-12,4,-0.03063860993521909,-0.0028577979052594547,-0.027780813941111166,2,Cluster_2
2022,CHI,G1-4,4,-0.07160886066655318,-0.020109156767527264,-0.051499701415499054,2,Cluster_2
2022,CHI,G13+,5,-0.0870123620921125,0.08941059385736784,-0.17642295186718307,2,Cluster_2
2022,CHI,G5-8,4,0.0019723512232303615,0.02976102102547884,-0.02778866793960333,0,Cluster_0
2022,CHI,G9-12,4,0.0405422419620057,0.10987307053680222,-0.0693308305926621,0,Cluster_0
2022,CIN,G1-4,4,-0.04400117677869275,-0.11417612495521705,0.07017494676013787,1,Cluster_1
2022,CIN,G13+,7,0.030340843523542084,-0.07512962720578624,0.10547046931017012,1,Cluster_1
2022,CIN,G5-8,4,0.07648325301124714,-0.031122455606237054,0.10760570798690121,0,Cluster_0
2022,CIN,G9-12,4,0.10421049719055493,0.02906332972149054,0.07514716871082783,0,Cluster_0
2022,CLE,G1-4,4,0.11305148154497147,0.03779293845097224,0.07525854309399922,0,Cluster_0
2022,CLE,G13+,5,-0.08465035777383793,-0.13413540422916412,0.04948504666487376,1,Cluster_1
2022,CLE,G5-8,4,0.02734140434768051,0.08669355263312659,-0.059352145452673234,0,Cluster_0
2022,CLE,G9-12,4,0.006974667878239416,0.062128829459349305,-0.055154161993414164,0,Cluster_0
2022,DAL,G1-4,4,-0.058893860007325806,-0.014859066034356752,-0.04403479086856047,2,Cluster_2
2022,DAL,G13+,7,0.04853165575436184,-0.07463627255388669,0.123167924760353,1,Cluster_1
2022,DAL,G5-8,4,-0.04230373383810123,-0.15756960461537042,0.11526586875940363,1,Cluster_1
2022,DAL,G9-12,4,0.13939938135445118,-0.0662255339945356,0.20562491721163195,1,Cluster_1
2022,DEN,G1-4,4,-0.06248409921924273,-0.09700056910514832,0.034516469885905586,1,Cluster_1
2022,DEN,G13+,5,-0.09628590286398928,0.01157554065187772,-0.10786144634087882,2,Cluster_2
2022,DEN,G5-8,4,-0.1603565774857998,-0.11022383378197749,-0.05013274277249972,2,Cluster_2
2022,DEN,G9-12,4,-0.0695554301297913,-0.01863520173355937,-0.050920229094723865,2,Cluster_2
2022,DET,G1-4,4,0.0347378080089887,0.01897391490638256,0.015763893723487854,0,Cluster_0
2022,DET,G13+,5,0.12123418400684993,-0.005664326498905819,0.12689850876728695,0,Cluster_0
2022,DET,G5-8,4,-0.07247432631750902,0.11584493626529972,-0.1883192577709754,2,Cluster_2
2022,DET,G9-12,4,0.026285567010442417,0.010964552095780771,0.015321013207236923,0,Cluster_0
2022,GB,G1-4,4,-0.028733635942141216,-0.04117743670940399,0.012443800767262777,1,Cluster_1
2022,GB,G13+,5,0.0791120603059729,-0.0014374120626598596,0.08054946983853976,0,Cluster_0
2022,GB,G5-8,4,-0.028315616073086858,0.0064553168291846905,-0.03477093228138983,2,Cluster_2
2022,GB,G9-12,4,-0.056100693376113966,0.01989845186471939,-0.07599914446473122,2,Cluster_2
2022,HOU,G1-4,4,-0.06511878222227097,-0.025073846181233723,-0.04004493666191896,2,Cluster_2
2022,HOU,G13+,5,-0.18387343635161718,-0.06230708030052483,-0.12156635597348213,2,Cluster_2
2022,HOU,G5-8,4,-0.05988873708217095,0.012674677185714245,-0.07256341508279245,2,Cluster_2
2022,HOU,G9-12,4,-0.13312081775317589,0.04589086708923181,-0.1790116826693217,2,Cluster_2
2022,IND,G1-4,4,-0.12077341220962505,-0.0039056682338317237,-0.11686774094899495,2,Cluster_2
2022,IND,G13+,5,-0.1801350546379884,-0.00373012125492096,-0.17640492866436638,2,Cluster_2
2022,IND,G5-8,4,-0.08436944300774485,-0.021273801879336432,-0.06309563914934795,2,Cluster_2
2022,IND,G9-12,4,-0.17989830921093625,-0.09405314860244593,-0.0858451643337806,2,Cluster_2
2022,JAX,G1-4,4,0.10013817871610324,-0.1790327007571856,0.27917087202270824,1,Cluster_1
2022,JAX,G13+,7,0.02293308570404493,-0.05376293527938071,0.0766960254737309,1,Cluster_1
2022,JAX,G5-8,4,-0.012288539980848629,-0.04233414559469868,0.030045603091518085,1,Cluster_1
2022,JAX,G9-12,4,0.032936636048058666,0.07589960439751545,-0.04296296710769336,0,Cluster_0
2022,KC,G1-4,4,0.1314654132972161,0.01052138713809351,0.12094402809937795,0,Cluster_0
2022,KC,G13+,8,0.10636114965503414,-0.012422167375916617,0.11878331502278645,0,Cluster_0
2022,KC,G5-8,4,0.12991972112407285,0.07921017011782776,0.05070955430467923,0,Cluster_0
2022,KC,G9-12,4,0.12148016846428315,-0.0059621287509799,0.12744229721526307,0,Cluster_0
2022,LA,G1-4,4,-0.08451453844706218,-0.025531771282354992,-0.05898276964823405,2,Cluster_2
2022,LA,G13+,5,0.0005292562146981539,0.047988541424274445,-0.047459279745817186,0,Cluster_0
2022,LA,G5-8,4,-0.12770003018279869,-0.07885456488778195,-0.04884546498457591,2,Cluster_2
2022,LA,G9-12,4,-0.10618363584702215,0.014577945383886497,-0.1207615789026022,2,Cluster_2
2022,LAC,G1-4,4,-0.09491327839593093,0.05211150894562403,-0.14702478299538294,2,Cluster_2
2022,LAC,G13+,6,-0.022363681242697765,-0.12578278448846605,0.10341910231444569,1,Cluster_1
2022,LAC,G5-8,4,-0.0032603267269829895,0.031372133642435074,-0.03463245555758476,0,Cluster_0
2022,LAC,G9-12,4,-0.051251558043683566,0.017165778360019125,-0.06841733554999034,2,Cluster_2
2022,LV,G1-4,4,-0.003040976201494535,0.029475373526414234,-0.03251635034879049,0,Cluster_0
2022,LV,G13+,5,-0.028746064503987628,-0.05566266989335418,0.02691660597920418,1,Cluster_1
2022,LV,G5-8,4,0.07113834889605641,0.017831245670095086,0.053307101130485535,0,Cluster_0
2022,LV,G9-12,4,-0.01367578562349081,0.04911830155955007,-0.06279408714423577,2,Cluster_2
2022,MIA,G1-4,4,0.15601182666917643,0.05853101362784704,0.0974808136622111,0,Cluster_0
2022,MIA,G13+,6,-0.045173360448744565,-0.019922961041124333,-0.025250400106112163,2,Cluster_2
2022,MIA,G5-8,4,-0.0342060864592592,0.07257905602455139,-0.10678514217336972,2,Cluster_2
2022,MIA,G9-12,4,0.1265333859870831,0.0024760073671738284,0.12405738110343614,0,Cluster_0
2022,MIN,G1-4,4,-0.05652955671151479,-0.06364456564188004,0.007115006446838379,1,Cluster_1
2022,MIN,G13+,6,-0.04006600915454328,0.031739906097451843,-0.07180591553656591,2,Cluster_2
2022,MIN,G5-8,4,0.021753658385326467,0.012265775973598163,0.009487882256507874,0,Cluster_0
2022,MIN,G9-12,4,-0.034574053560694054,0.012547044238696497,-0.0471210985754927,2,Cluster_2
2022,NE,G1-4,4,-0.06674742372706532,0.05054453077415625,-0.117291954656442,2,Cluster_2
2022,NE,G13+,5,-0.10766669611136119,-0.08073375175396602,-0.02693294237057368,2,Cluster_2
2022,NE,G5-8,4,0.01571152254473418,-0.08467383643922706,0.1003853528915594,1,Cluster_1
2022,NE,G9-12,4,-0.1383136964092652,-0.23667354012529057,0.0983598471308748,1,Cluster_1
2022,NO,G1-4,4,-0.15758589655160904,-0.07015021486828725,-0.08743568137288094,2,Cluster_2
2022,NO,G13+,5,-0.07283261232078075,-0.06392708756029605,-0.008905524139602976,2,Cluster_2
2022,NO,G5-8,4,0.0015935547028978706,0.04647935492297014,-0.044885799909631416,0,Cluster_0
2022,NO,G9-12,4,-0.029675979167222977,-0.01655041519552469,-0.013125564903020859,2,Cluster_2
2022,NYG,G1-4,4,-0.014487966274221739,0.0029350612312555313,-0.017423028126358986,0,Cluster_0
2022,NYG,G13+,7,0.02125096924248196,0.030687480322307063,-0.009436512055496369,0,Cluster_0
2022,NYG,G5-8,4,0.08694307723393044,0.05010137815649311,0.03684169799089432,0,Cluster_0
2022,NYG,G9-12,4,0.014905907834569613,0.05863086130314817,-0.04372495133429766,0,Cluster_0
2022,NYJ,G1-4,4,-0.08047011991341908,0.07003914271869387,-0.15050926307837167,2,Cluster_2
2022,NYJ,G13+,5,-0.1140638699134191,-0.04913816964253783,-0.06492570266127587,2,Cluster_2
2022,NYJ,G5-8,4,0.003950405400246383,-0.09247140639733213,0.09642181172966957,1,Cluster_1
2022,NYJ,G9-12,4,-0.10306946452086171,-0.11228656871632363,0.009217102080583572,1,Cluster_1
2022,PHI,G1-4,4,0.08214132984479268,-0.08875411997238795,0.17089544981718063,1,Cluster_1
2022,PHI,G13+,8,0.06336387464155753,-0.07040596768880884,0.1337698431064685,1,Cluster_1
2022,PHI,G5-8,4,0.05640774344404538,-0.10801704934177299,0.16442479255298775,1,Cluster_1
2022,PHI,G9-12,4,0.03760516022642453,-0.025898005813360214,0.06350316231449445,0,Cluster_0
2022,PIT,G1-4,4,-0.09382593507568042,-0.032038595993071795,-0.061787339548269905,2,Cluster_2
2022,PIT,G13+,5,0.0495468657463789,0.008259937291344008,0.04128692597150803,0,Cluster_0
2022,PIT,G5-8,4,-0.1067492530370752,0.06481280678417534,-0.171562060713768,2,Cluster_2
2022,PIT,G9-12,4,-0.01803879238044222,0.04106933933993181,-0.059108130633831024,2,Cluster_2
2022,SEA,G1-4,4,-0.008363107840220133,0.1409344288210074,-0.1492975316941738,2,Cluster_2
2022,SEA,G13+,6,-0.02881280182757311,0.014116054400801659,-0.04292885731491777,2,Cluster_2
2022,SEA,G5-8,4,0.07022333703935146,0.06319116801023483,0.007032169649998348,0,Cluster_0
2022,SEA,G9-12,4,0.05760127305984497,-0.07614663739999135,0.13374790983895463,1,Cluster_1
2022,SF,G1-4,4,-0.12275983889897664,-0.18603393932183585,0.06327409545580547,1,Cluster_1
2022,SF,G13+,8,0.098195587284863,-0.14869110433695218,0.24688668890545767,1,Cluster_1
2022,SF,G5-8,4,-0.008625078015029429,-0.0900569036602974,0.08143182595570882,1,Cluster_1
2022,SF,G9-12,4,0.10161843958000343,-0.016042522775630154,0.11766096018254757,0,Cluster_0
2022,TB,G1-4,4,-0.10895761599143346,-0.23157951732476553,0.12262189884980519,1,Cluster_1
2022,TB,G13+,6,-0.09547527838084434,-0.007816058861660874,-0.087659216278957,2,Cluster_2
2022,TB,G5-8,4,-0.012441185613473255,0.027699907446124897,-0.04014109447598457,2,Cluster_2
2022,TB,G9-12,4,-0.018446252681314945,0.03546891992543048,-0.05391517157355944,2,Cluster_2
2022,TEN,G1-4,4,-0.055456060295303665,0.11216225971778233,-0.167618320013086,2,Cluster_2
2022,TEN,G13+,5,-0.11746330534418425,0.03534031088153522,-0.15280361821254096,2,Cluster_2
2022,TEN,G5-8,4,-0.020472608584289752,-0.06356421144058307,0.04309160107125838,1,Cluster_1
2022,TEN,G9-12,4,-0.02699340026204785,-0.09154881009211142,0.0645554093644023,1,Cluster_1
2022,WAS,G1-4,4,-0.034237426395217575,0.06517871841788292,-0.09941614543398221,2,Cluster_2
2022,WAS,G13+,5,-0.03348259987930456,-0.02747711995616555,-0.006005479395389557,2,Cluster_2
2022,WAS,G5-8,4,-0.09832139452919364,-0.009678867567951482,-0.08864252579708894,2,Cluster_2
